Name;Art;Longitude;Latitude;Link
Espenquell;Dorf-X;0.091445;30.049592;
Uhdenau;Dorf;-.356712;29.444005;
Kelnen;Dorf-X;-.942183;28.638456;
Tandosch;Dorf;-1.095282;28.622819;
Pfortenstein;Dorf;.985877;28.270430;
Calmir;Dorf;-0.097561;27.701375;
Makamesch;Dorf;.729460;27.766982;
Liepenstein;Dorf;.651858;27.665114;
Amleth;Dorf;.717236;29.576553;
Tosch Mur;Dorf-X;.790101;27.690939;
Erzweiler;Dorf-X;.261387;27.861323;
Eisenbrück;Dorf-X;-.278341;27.623948;
Dorp;Dorf-X;.858115;27.782580;
Rossol;Dorf-X;0.082954;27.770629;
Siedlung am Fluß;Dorf-X;-.803675528218257;27.886543056042;
Dorf in den südwestlichen Ingrakuppen;Dorf-X;-1.01067202270307;28.0801553467624;
Goblindorf im Silberbachtal;Dorf-X;.160448052789006;27.9457181625081;
Kalleth;Dorf_Karte;-1.674553310710435;32.05790414108139;
Anderstein;Dorf;-1.079931139209911;32.93593176535206;
Yoledamm;Dorf;-3.78858559747218;31.02426292599363;
Mirdin;Dorf;-2.770980829515068;31.62402235637131;
Nordvest;Dorf;-3.056046799196195;32.25812038986395;
Kravik;Dorf;-2.905486641056119;32.43696643890326;
Vardall;Dorf;-2.635443804868442;32.30256733406294;
Ingfallspeugen;Dorf;-2.396555498576597;32.25089863143437;
Norddrakenburg;Dorf;-2.275244604624012;32.39741908200561;
Engasal;Dorf;-2.223391613731918;32.45078285047963;
Varnyth;Dorf;-2.503579154961989;30.03311663809777;
Fiolbar;Dorf;-2.497049662302612;30.88563548394297;
Beilstatt;Dorf;-1.7114914050992;31.63130486085312;
Nibquell;Dorf;-1.517917923242612;31.36486225184653;
Elger;Dorf;-2.525287582155395;30.55222529737393;
Harmlyn;Dorf;-1.248739603329133;30.52250283551543;
Thuranx;Dorf;-0.8044135440026135;31.55918012042433;
Egelingsfenn;Dorf;-0.6804740028684542;31.62401436767118;
Seewiesen;Dorf;-0.4593658340365936;31.23361980145612;
Wispeneich;Dorf-X;-1.599902887276348;32.22275768466891;
Hoheneych;Dorf_Karte-X;-1.553885159446992;32.32851957405651;
Niedereych;Dorf-X;-1.524083250225745;32.32476943361996;
Arraned;Dorf;-.778852;30.730858;
Ebernwildern;Dorf-X;-3.357191;30.890156;
Eichelkamp;Dorf-X;-.982875;31.971436;
Dreiseenbroich;Dorf_Karte-X;-1.051797;31.555051;
Aspirg;Dorf-X;-2.497730;30.250152;
Sichelbruch;Dorf-X;-.615054;31.203866;
Trunbach;Dorf-X;-.962650;30.743228;Trunbach (Ort)
Grudingstein;Dorf;-1.067762;30.896601;
Dorn;Dorf-X;-.953775;30.934197;Dorn (Ort)
Ohlnast;Dorf-X;-.899710;30.654315;
Alderstein;Dorf-X;-.989204;30.584859;
Karnhügel;Dorf-X;-.920904;30.870217;
Sirbana;Dorf;-.842506;30.894103;
Broggen;Dorf-X;-1.328790;32.380388;
Seggenhorst;Dorf-X;-.960595;31.475416;
Keschbrink;Dorf-X;-.871315;31.878451;
Tenkingsesch;Dorf-X;-.851623;31.787437;
Achterholt;Dorf-X;-.799878;31.684557;
Sicherlingen;Dorf-X;-.379905;32.161542;
Argaquell;Dorf-X;-1.022394;31.069919;
Weißenrod;Dorf-X;-1.145644;32.391014;
Eberfeld;Dorf_Karte-X;-1.314714;32.159053;
Irdenhag;Dorf-X;-.389278;32.251777;
Eichenfest;Dorf-X;-.962464;32.121487;
Folkertshaven;Dorf;-1.069273;30.557216;
Grywhick;Dorf-X;-.273712085892951;32.1715208068463;
Waldgrolmensiedlung;Dorf;.437916;35.351336;
Groenvelden;Dorf;-2.851639;34.068820;
Orkdorf im Tal der 1000 Blumen;Dorf;8.55892662718424E-02;35.5703926654909;
Siedlung im Tal der 1000 Blumen;Dorf;6.16358853772513E-02;35.5273562244247;
Feuerhafen;Dorf_Karte;10.333940;31.703534;
Alsum;Dorf;8.755457483800784;31.09651679917975;
Altdorf;Dorf;7.818948774786454;32.30228255360074;
Amarasch;Dorf;9.348639204691846;28.97750629204119;
Apelenfelde;Dorf;8.30059893934126;30.8738272529128;
Auengrund;Dorf-X;9.26811910970495;29.6370330650527;
Eckelstor;Dorf;6.925629708235499;30.22902711172867;
Borowein;Dorf;9.974740013619741;31.0692671913961;
Liliengrund;Dorf;7.63759031094132;32.14045832187432;
Norbeneck;Dorf;9.840163210072133;29.9425049535597;
Muschelstrand;Dorf;10.3400290722622;30.552829898601;
Durbosch;Dorf;8.58205435858239;29.5402527667314;
Rauffenberg;Dorf;8.354044978762268;31.26519127786899;
Mundtbach;Dorf;7.981168140265737;31.52997338686635;
Rabenfeld;Dorf;7.140327580364227;30.29696055009988;
Sardosk;Dorf_Karte;10.3699707983805;30.829876987965;
Alt Bergenbach;Dorf;6.051604660018408;30.48792579005144;
Drileuen;Dorf;7.738404485719352;29.76510500117129;
Saldersand;Dorf;10.1873262690592;29.675962411876;
Keilerau;Dorf;9.429774435450408;30.92842504711992;
Valdahon;Dorf;8.607501494293643;30.0369053768071;
Borobunth;Dorf;7.842490529732221;30.0668939829205;
Praiosau;Dorf;7.386774060587773;30.32223929583886;
Schatodor;Dorf;9.15134637784382;29.327708644889;
Rulat;Dorf;10.84333212281198;30.20351994427299;
Viereichen;Dorf;7.857410406852637;31.73555857734387;
Wargen;Dorf-X;7.869438083238631;31.4560399741198;
Schloß Nevelung;Dorf;7.682255379127652;32.0064257148227;
Münzenberg;Dorf-X;7.54606744116166;31.4076239779202;
Mahlberch;Dorf;8.04587888954263;31.54815419189829;
Falkenberg;Dorf;7.951989206159276;32.1955296792338;
Eichmoor;Dorf;7.131471825258098;32.30006171238497;
Meierei Wickrath;Dorf;9.207938960288207;31.63513267526291;
Künßberg;Dorf;7.153554388084158;31.61586597238172;
Flussbuckel;Dorf;8.844408328212447;31.53189713292564;
Marktfelden;Dorf;9.064794691838042;31.77259861386861;
Flusswacht;Dorf;9.105871004210114;31.15094957564872;
Grünwalden;Dorf;8.489359066124072;31.71858404292067;
Wassertälern;Dorf;6.12044652614019;30.0606006039057;
Jarlaksgrund;Dorf;6.625799270786432;32.83255101193125;
Praske;Dorf;6.668374365390499;31.8299190558829;
Suderhus;Dorf;8.435336706873329;31.3215510957877;
Schwarzbuckel;Dorf;9.345282982083475;31.34680471034422;
Rallerfeste;Dorf;9.718303435535754;31.37281717774636;
Hagensmoor;Dorf;10.12665771445857;31.37342709974402;
Lorsunk;Dorf;6.630541829558709;30.05271017973785;
Feldstein;Dorf-X;7.85446722017951;30.8092725913134;
Kaltenstein;Dorf;7.858624244679189;31.32424074371658;
Hagens Hof;Dorf;6.31506774590874;30.5985561172339;
Olstade;Dorf;8.43234253426151;31.3565182041541;
Hargenborn;Dorf-X;7.357437760346449;29.5779096526644;
Rattingen;Dorf;6.39291623381616;31.0880956343626;
Gildern;Dorf;6.82107716859352;32.3651847916444;
Bendromthal;Dorf;6.39889883032636;32.0128239304145;
Kendram;Dorf;9.395129581177306;30.0961234083757;
Tisal;Dorf;10.3849416614396;29.8050717350748;Dorf Tisal
Wotereck;Dorf;10.47213166447256;30.17866860584577;
Golzheim;Dorf;6.93785564916809;30.6846289993664;
Hugesweier;Dorf;9.782247772330589;31.15570267570525;
Kathenberg;Dorf;7.652749707270075;31.66535517599255;
Sensenhöh;Dorf;7.962257434205169;30.430013954417;
Greifenau;Dorf;7.91435067241599;30.1960033061192;
Radil;Dorf;7.286801458650896;31.03099214833334;
Winsheym;Dorf;8.051353253302874;31.30232656210555;
Kummerteich;Dorf;8.108177867242734;31.58429339027398;
Wulfenhag;Dorf_Karte-X;7.64487513735185;32.1015865901136;
Eberfels;Dorf-X;6.74023450807428;32.4458781186436;
Wulfen;Dorf;8.465278432991569;29.980821100788;
Grünau;Dorf;8.202249586361873;30.24933387056085;Grünau (Tobrien)
Dinglingen;Dorf;9.926145776651449;30.37796539185485;
Weidlingen;Dorf-X;9.23518321097489;29.6182046220862;
Feenbach;Dorf-X;9.292072490599541;29.6208943996529;
Schwarzenstein;Dorf-X;9.34297342500054;29.5886170688532;
Mühlbeuren;Dorf-X;9.34596759761237;29.6208943996529;
Meilerhof;Dorf-X;9.330996734553249;29.6451023977526;
Kiesfurten;Dorf-X;9.202247312244831;29.6397228426193;
Waldheim;Dorf-X;9.22320652052759;29.6504819528859;
Windgau;Dorf;8.666463190873095;32.30865146753614;
Drachenturm;Dorf;6.261166890182461;31.6254959608182;
Bergenhus;Dorf;8.178786177507952;31.69512020903355;
Salwynsfelden;Dorf-X;6.77915875202798;32.2280061357457;
Trolleth;Dorf-X;6.30907940068509;29.6867215221426;
Trolleth;Sonstige_Ruine-X;6.30907940068509;29.6867215221426;
Erlingen;Dorf-X;6.37495055939928;29.6684482660487;
Flusswalde;Dorf;6.07852236086121;31.4910070824861;
Glutodem;Dorf;5.99767970034197;31.4721786395196;
Tanngrund;Dorf;5.94677876594097;31.5205946357192;
Felsing;Dorf;6.0006738729538;31.6389448486514;
Eichenbruch;Dorf;6.04858063474297;31.7034995102507;
Hummerierdorf;Dorf-X;8.15687865397372;31.8648861642492;
Kral der Ruwangi;Dorf-X;1.589411399189813;4.472217137293623;
Porto Korisande;Dorf-X;1.914155281554444;3.66251508901005;
Grotte der Risso;Dorf-X;1.893654919717549;3.694294762473395;
Plâne;Dorf-X;7.964553140942425;13.54008284522397;
Morek;Dorf-X;9.01353439520676;13.67176703649298;
Kcht'l;Dorf-X;9.043560914399059;13.37100097549696;
Nosfan;Dorf-X;10.19547722676941;11.85957054789635;
Nova Aurandis;Dorf-X;10.07053477006545;11.84560764084821;
Siedlung;Dorf-X;4.763675434489847;12.09733012551363;
Stützpunkt der Familie Charazzar;Dorf-X;8.126581196043469;8.661365527429915;
Dorf der Aufseher;Dorf-X;1.566733268845111;13.43121370062335;
Porto Berilis;Dorf-X;1.741020999609446;4.129929301891528;
Stützpunkt der Hammerfaust-Sippe;Dorf-X;2.300675184506305;3.978810374348084;
Piratenstützpunkt;Dorf-X;1.966432286265913;3.340221038686894;
Sibra;Dorf;1.065690;34.588113;
Neulowangen;Dorf;2.457882;33.838380;
Parkauki;Dorf;.178165;36.188312;
Ansvell;Dorf;1.803010;34.170910;
Rorkvell;Dorf_Karte;1.694373;35.055089;
Hilvalla;Dorf;1.063210;35.275069;
Leskari;Dorf;3.099039;39.768066;
Yrramis;Dorf;2.152721;33.301845;
Svellmia;Dorf;1.515045;34.331656;
Arsingen;Dorf;1.418737;33.778687;
Tavaljuk;Dorf;3.907405;38.585296;
Varmur;Dorf;2.052257;37.347187;
Trasik;Dorf;3.464952;38.024073;
Rabangen;Dorf;1.447762;34.150668;
Rabangen;Sonstige_Ruine;1.447762;34.150668;
Sternfeld;Dorf;1.938293;34.771362;
Ulva;Dorf;3.042803;37.757657;
Dorken;Dorf-X;1.685534;34.968032;
Hiltorp;Dorf;3.070313;33.565246;
Keamonmund;Dorf;3.718436;38.891875;
Grimmsvell;Dorf_Karte;1.770119;34.931109;
Fischerdorf am Dornwasser;Dorf-X;1.120017;36.217966;
Svallmund;Dorf;1.412005;34.406706;
Norhus;Dorf;.868671;35.533890;
Fiskwall;Dorf-X;.924487;37.651039;
Svalltermoor;Dorf;1.441942;33.969281;Svalltermoor (Ort)
Friedland;Dorf;1.147899;34.255663;
Theringen;Dorf;.852233;34.355015;
Mühlingen;Dorf-X;2.202517;33.045902;
Elfische Siedlung;Dorf-X;2.910555;37.368200;
Goldklamm;Dorf;2.08908932785094;35.313036148897;
Ala;Dorf;-5.174540;33.889546;
Alderbjerg;Dorf;-4.754353;35.123251;
Aldevik;Dorf-X;-7.144021;37.571652;
Alrudh;Dorf;-1.015591;38.547394;
Amanma Rudh;Dorf;-2.656508;36.917169;
Angbodirtal;Dorf;-3.964305347809257;33.19398674298174;
Ardahn;Dorf;-5.233435;34.754910;
Argund;Dorf-X;-7.509734;38.630405;
Arryach-Mûr;Dorf-X;-1.113537;37.160848;
Aryn;Dorf;-5.489143;32.560974;
Auplog;Dorf;-4.044121817438291;33.31400240420831;
Barnvik;Dorf-X;-7.726379;38.623088;
Bodon;Dorf;-3.930684969306881;33.49837716078246;
Brattasö;Dorf;-3.953026;32.447642;
Breida;Dorf;-3.738477607092283;32.67464698176773;
Calhis;Dorf;-4.760582;34.901413;
Cardhavn;Dorf;-4.82904310379199;34.6199356665073;
Chombaich;Dorf;-2.620750;37.938735;
Conneach;Dorf;-2.317307;38.040079;
Daspota;Dorf_Karte;-4.693317218492183;33.41198025913161;
Dhartaech;Dorf;-1.851903;37.955950;
Drakkarsheim;Dorf;-6.299589;34.968548;
Dwurinsand;Dorf-X;-7.66832037956046;38.9687093372629;
Eddesand;Dorf-X;-7.734342;37.735902;
Eghöje;Dorf;-4.640913;35.975777;
Enskar;Dorf;-3.661286;36.115259;
Eskilsheim;Dorf;-5.482815;35.533374;
Felsteyn;Dorf;-4.023478222583799;33.77919326445453;
Gadefold;Dorf-X;-7.605769;38.197420;
Gjalskerfjorden;Dorf;-2.594121;38.376989;
Gjalskermund;Dorf;-2.474411;38.711299;
Guddasunden;Dorf;-5.641066;33.112407;
Gulbladdirstadir;Dorf_Karte-X;-1.80712385368602;38.6844550450027;
Haegir;Dorf;-6.080481;37.343303;
Haerad der Yakkach;Dorf-X;-1.618197;38.188110;
Haibuthar;Dorf-X;-5.823258;32.839585;
Hjalsingor;Dorf;-5.770156;33.354546;
Hjalsvidra;Dorf_Karte;-5.58058042935976;34.8889134231714;
Hjerilfsness;Dorf-X;-2.861718;37.928129;
Holmotta;Dorf;-5.889547;36.226318;
Ifirnet;Dorf;-5.074468;35.830283;
Ifirnshavn;Dorf;-3.3527178;38.314963;
Ingvalla;Dorf;-3.484862010444088;31.76868784626252;
Isenholm;Dorf-X;-7.126335;37.663050;
Jejleford;Dorf-X;-7.00920190445244;37.6333072033186;
Jorgeheim;Dorf-X;-7.482914;38.040267;
Korvik;Dorf-X;-7.55414131980437;38.1497444961137;
Lerpin;Dorf;-4.441693376876762;31.81411970347181;
Lervik;Dorf;-4.367601998052699;31.61898461168987;
Liskor;Dorf;-4.847518;34.199242;
Lodinsand;Dorf-X;-7.113773;37.744989;
Lyngskin;Dorf-X;-.816994;37.735623;
Lyrgach;Dorf;-1.948110;36.855419;
Lysvik;Dorf-X;-7.610978;38.557538;
Malinford;Dorf-X;-6.838202;38.082339;
Manrin;Dorf;-5.932917;34.363423;
Merske;Dorf;-4.183447840408483;32.44544227961285;
Mortakh;Dorf;-2.237536;36.513723;
Nadorp;Dorf;-4.549926;35.531074;
Nadrafall;Dorf;-4.925348;35.645887;
Narvasholm;Dorf;-.604528;38.357871;
Nebbachodh;Dorf;-2.595366;38.079895;
Nehult;Dorf;-3.745870808804948;32.02762679406111;
Nidavik;Dorf-X;-7.422312;37.883646;
Njalsklint;Dorf;-4.178495;32.910889;
Nordaport;Dorf;-1.336039;39.530358;
Norrevik;Dorf;-5.305948;33.927571;
Oberluell;Dorf;-3.885171336376798;32.0914141104733;
Olvirsdal;Dorf;-3.947836;35.787742;
Orrehjal;Dorf-X;-7.735851;38.530813;
Ottarje;Dorf;-4.951212019057402;33.25940876671854;
Ottasheim;Dorf;-5.392000;35.665046;
Peilinen;Dorf;-3.41625075001309;32.57796821063566;
Pjagelholm;Dorf-X;-7.387314;38.106144;
Raldûn;Dorf-X;-7.515537;38.854456;
Rovamund;Dorf;-3.46929079250095;32.3050958612968;
Rovik;Dorf;-5.442405;33.548825;
Rukian;Dorf;-3.936930;32.975088;
Runinshaven;Dorf;-5.164129;32.571062;
Rybon;Dorf;-4.652636;33.549054;
Serrevik;Dorf-X;-7.210509;37.697710;
Serske;Dorf;-4.112179189333551;32.65832668829737;
Siljen;Dorf;-4.335017;34.895667;
Skardan;Dorf;-4.080176262117842;31.75742294009953;
Skelellen;Dorf;-2.873944;32.689036;
Skerdûn;Dorf;-6.306326;35.758147;
Skjal;Dorf;-5.359591;33.076855;
Storsjen;Dorf;-4.647280;34.930580;
Sundby;Dorf;-5.453424;34.153228;
Svegan;Dorf;-4.212424;35.511900;
Swafnirsheim;Dorf;-6.359820;35.215882;
Thinar;Dorf;-4.946262;35.495400;
Thoss;Dorf;-4.777765;34.047945;
Thures Tor;Dorf-X;-4.085060;32.866874;
Tjanset;Dorf;-5.035318;34.072826;
Tjoila;Dorf;-3.93509376864243;32.86126385044519;
Trallestedt;Dorf;-4.515039;35.880991;
Treban;Dorf;-5.511992;32.532400;
Trollshoved;Dorf;-3.981656;32.571242;
Tullasheim;Dorf-X;-6.398911;35.685152;
Tyldon;Dorf;-4.577303;34.443580;
Varmhag;Dorf;-4.275050655950244;33.0182565560538;
Varnheim;Dorf;-4.578057416841137;33.25144813675667;
Vidsand;Dorf;-4.872151;34.403034;
Virport;Dorf_Karte;-4.05315317431472;36.0449625899545;
Wardby;Dorf;-4.408281;36.010828;
Wellenreiter-Ottajasko;Dorf-X;-4.232078;35.968622;
Neu-Bosparan;Dorf;11.45865558018644;16.02534243371312;
Port Honak;Dorf;8.33216747585811;15.11260641095214;
Porto Paligan;Dorf;2.423620875337489;17.28992613155996;
Tapam-Waba;Dorf;6.260582318976882;15.24508613397319;
Sant Ascanio;Dorf;5.710088941404099;15.37154843849778;
Ingrimsport;Dorf;4.975181666946265;15.96026247086753;
Aram Balayan;Dorf;4.205228603407074;16.37971764107002;
Tares;Dorf;8.03532792524406;14.69822085266723;
Port Peleiston;Dorf;4.70757586068286;16.49246225977128;
Re'Cha;Dorf;8.841434027054142;15.00980498561746;
Villa Elissa;Dorf;9.158325859741973;14.59841938085783;
Achazsiedlung der Zarrsi;Dorf-X;5.641875021525542;15.40514054417299;
Utulu-Pfahldorf;Dorf-X;7.979247612891925;14.79547852047695;
Fort Laguan;Dorf-X;8.243767481217683;15.05220333165898;
Herrschersitz des Sonnensohnes;Dorf-X;10.12147543263698;15.06146841598236;
Zilitendorf;Dorf-X;9.180364052065242;14.57945526897415;
Herrschersitz des Sonnenbruders;Dorf-X;11.98489399199722;16.55649348073925;
Port Oreal;Dorf-X;5.98195756065782;15.23437321535254;
Rhodenstein;Dorf_Karte;3.927342351411407;32.8493462772721;
Mandelihr;Dorf;5.192305760745923;33.95320911932501;
Zollhaus;Dorf;6.388591953014369;33.8316582624727;
Dunkelbrunn;Dorf;6.200839438233194;33.96316481481694;
Sinopje;Dorf;6.211762375613521;34.31599475144078;
Mittenberge;Dorf;4.881466254742377;33.17576999220432;
Ifirnskappeln;Dorf;5.00022227508161;33.3114313082294;
Hardorp;Dorf;5.791200768757507;34.56679353753403;
Reichsend;Dorf;3.737071574516415;33.86499091125222;
Beonspfort;Dorf;5.604595038789224;33.64866739351296;
Niritul;Dorf;5.284671884531575;34.70594324604056;
Olat;Dorf_Karte;4.441062867269148;33.80052757818087;
Espen;Dorf;5.286201168039684;32.59270340450544;
Rathila;Dorf_Karte;5.640583554094365;34.21743674691351;
Pallingen;Dorf;4.41036963180639;32.566004285261;
Braunenklamm;Dorf;5.401458184676651;33.12267556730759;
Beonfîrn;Dorf;3.99118610489699;33.7068286105257;
Ulmenau;Dorf;3.571680298608859;32.39780081208326;
Leinhaus;Dorf;4.902377608020192;33.05652889965094;
Dragenfeld;Dorf_Karte;7.038654047015791;33.81927237097854;
Sichelweg;Dorf;5.96427426614182;33.22349722932059;
Tannweiler;Dorf-X;5.96677344692824;32.44473590532185;
Waldenbrück;Dorf-X;2.96079214216063;32.9627257425254;
Finstertann;Dorf-X;3.25721523073119;32.9250688565925;
Teichenberg;Dorf;5.160540775036782;32.12315440376627;
Dreybircken;Dorf;5.1200636491256;33.2700322470381;
Gruuzash;Dorf_Karte-X;3.67640003513246;34.186933172356;
Aelderwald;Dorf;5.25472694708664;33.2065299831305;
Wolffsrath;Dorf;5.75515235753018;33.1330438590275;
Scheutzen;Dorf;3.73328867601117;33.6943452406518;
Darbwinkel;Dorf-X;5.80305911931936;33.0146936460953;
Silfurningen;Dorf-X;4.72775192865971;32.4826211806951;
Virilys;Dorf-X;3.73029514214529;31.9222853170301;
Wederath;Dorf;5.03315817381167;33.4163326333284;
Alfwalden;Dorf-X;5.31161622671129;33.7740730496917;
Wolfspfort;Dorf;3.62549846198552;33.5598563623197;
Trallopfurten;Dorf-X;5.18286680440287;33.6530330591929;
Manlaith;Dorf-X;5.033804667452129;34.69138637036776;
Felsenquell;Dorf;5.68329157610047;31.9482692688151;
Praiosingen;Dorf;7.08456563592589;34.1797259694597;
Aaleinen;Dorf;5.403329260480865;34.17635616313485;
Perainefelden;Dorf-X;3.70334758863888;32.4844488284581;
Eichenau;Dorf;5.04214069164715;33.5212339584274;
Rathilmuend;Dorf;5.227559060382319;34.18490407672822;
Mallaith;Dorf-X;4.209735200837685;33.46523621199897;
Balcken;Dorf;5.60244955432717;33.1303540814608;
Weiler bei Espen;Dorf-X;5.227490180794725;32.61367614912442;
Ancillaruh;Dorf-X;7.63589261951638;34.2362112983592;
Kreutzingen;Dorf-X;5.74317502833695;31.9482692688151;
Runhag;Dorf;6.09193323126668;33.34241959469658;
Trutstein;Dorf-X;5.07507659037721;32.6766438025022;
Tiefenfurt;Dorf;7.333275;34.097121;
Hutzenmoor;Dorf_Karte;4.040694122326006;34.51896073502248;
Goblinsiedlung im Mondenspalt;Dorf_Karte-X;6.419858677355071;33.2809816251927;
Goblindorf der Lungai Mikdai;Dorf-X;6.661648884181719;34.79420218692552;
Papenstein;Dorf;2.77215990636167;32.4377570918659;
Finsterstetten;Dorf;2.73622919627385;32.6864373948094;
Pergelgrund;Dorf;2.82006666815085;32.5023117534653;
Dergelbruck;Dorf;2.84701422165727;32.3947206507997;
Lonatfurt;Dorf-X;7.42630053668871;34.1545524534006;
Dunkelbach;Dorf-X;2.81108415031538;32.1687793352018;
Avesruh;Dorf_Karte;2.6493988292769;32.5265197515651;
Haderstein;Dorf;8.657974285856332;33.18589513834095;
Ornaldsruh;Dorf;7.677115577984917;33.95192484221289;
Koppingen;Dorf;8.275168787943976;33.25027904946621;
Derdingen;Dorf;8.45277342868711;33.0621722819881;
Erlschwerd;Dorf;7.778579984736174;32.85959471705416;
Firunsrast;Dorf-X;9.571983584101599;32.89559265859134;
Protzingen;Dorf;7.784836336104386;32.77721139559931;
Spogelsen;Dorf;7.16083819942747;32.87448008750701;
Waldbergen;Dorf;7.081198720642787;33.02089314009356;
Meilersruh;Dorf;6.906851675397505;32.92276727801709;
Nordweide;Dorf;8.243955943666609;32.74584975171857;
Arnlan;Dorf;8.135732914337556;32.50876476259482;
Schilfsend;Dorf;8.962720858841477;32.96923542899775;
Fischbach;Dorf;9.063538915273448;32.96197651072814;
Firunsbrunn;Dorf;9.206735621431868;32.71597378280151;
Wolfen;Dorf;9.543700147544769;32.54252066366392;
Port Syrdalok;Dorf;10.14668250543251;32.31526525727898;
Alstfurt;Dorf;9.311032024822302;32.2009196368378;
Welferode;Dorf;8.120324761466558;33.05462758633652;
Misabeugen;Dorf-X;8.831762741953737;32.97932873606757;
Isoldern;Dorf;9.419091343469423;31.66712369846111;
Trutzbach (InOff);Dorf_Karte;7.799902716915672;32.94601152047509;Trutzbach
Nissingen;Dorf_Karte;8.765614926144291;33.86459931812316;
Gerlara;Dorf_Karte-X;8.757339804900013;33.86416170061212;
Glauten;Dorf_Karte-X;8.774411224974399;33.87132865042185;
Wollhus;Dorf_Karte-X;8.77563524159282;33.86072658223047;
Kellun;Dorf;-2.673389;28.086579;
Harpenstein;Dorf-X;-1.666017;26.711973;
Widdernhall;Dorf;-1.487066;27.533091;
Schattengrund;Dorf;-1.800383;27.391676;Schattengrund (Windhag)
Kaltstetten;Dorf;-2.352661;27.719123;
Rondberg;Dorf-X;-2.312937;27.841296;
Waldbrünnlein;Dorf-X;-1.773946;27.334024;
Felshöhe;Dorf-X;-1.767438;27.025086;
Buckelfrenn;Dorf-X;-1.041167;27.057487;
Thunklipp;Dorf-X;-1.675078;26.405429;
Bruchsee;Dorf-X;-1.642753;27.405621;
Salzsteige;Dorf-X;-1.462702;27.141940;
Ayodôn;Dorf;-3.774584;23.880856;
Kemethis;Dorf;-3.820671;24.021689;
Larÿios;Dorf;-3.576696;23.296563;Larÿis
Putras;Dorf;-3.387054;24.089992;Putras (Ort)
Sorabis;Dorf-X;-.947490;23.138175;
Risa;Dorf-X;-.894955;23.213671;
Balträa;Dorf;-2.614089;23.587016;
Telf;Dorf-X;-1.040197;23.054911;
Dorf auf Rethis;Dorf-X;-1.607319;23.384991;
Drum;Dorf-X;-2.121799;23.086063;
Ferein;Dorf;-3.056343;24.083143;
Rhun;Dorf;-3.244386;24.070292;
Mura;Dorf;-1.855684;23.252294;
Lÿios;Dorf;-3.959631;23.520524;
Moorburg;Festung-X;-3.111458;29.072891;
Gestüt Conchobair;Sonstige_Werkstaette-X;-.856182;30.559608;
Rundareks Hof;Sonstige_Privathaus-X;-2.999473;29.144285;
Kurhaus;Sonstige_Gaststaette-X;-3.101239;29.059657;
Hof Apfeltreu;Sonstige_Privathaus-X;-.667274;29.606713;
Burg Niriansee;Festung;-2.215305;28.892409;
Burg Niriansee;Sonstige_Ruine;-2.215305;28.892409;
Garsteeners Gehöft;Sonstige_Privathaus-X;-3.005766;29.186087;
Tommel-Hof;Sonstige_Privathaus-X;-.626616;30.369094;
Gasthaus Zur Silberfee;Sonstige_Gaststaette-X;-1.370496;29.577645;
Gasthaus Zur gut geschmierten Achse;Sonstige_Gaststaette-X;-1.629114;29.700900;
Gasthaus Zum Sechsspänner;Sonstige_Gaststaette-X;-.725929;29.559158;
Gasthof Munterer Taubenschlag;Sonstige_Gaststaette-X;-2.987637;29.111939;
Baumhaus;Sonstige_Privathaus-X;-.420856;29.909494;
Leuchtturm bei Havena;Festung-X;-3.424140;29.027791;
Yassias Hütte;Sonstige_Privathaus-X;-3.244356;28.841478;
Gutshof Madalieb;Sonstige_Privathaus-X;-.639217;29.527568;
Travia-Kloster Barras Gorbal;Sonstige_Sakralbauwerk-X;-1.343209;29.931190;
Feenquell;Festung-X;-3.197230;29.040056;
Vorposten der Havener Stadtgarde;Festung-X;-3.08903087079933;29.0847148400098;
Wegherberge;Sonstige_Gaststaette-X;-2.76266605611053;29.1062330605429;
Geburtshaus des Rhys;Sonstige_Sakralbauwerk-X;-.974347838313783;29.2165139407752;
Tlutaschs Aufenthalt;Sonstige_Privathaus;-3.36150057847529;28.821116638479;
Boron-Kapelle;Dorf-X;0.6793865713582759;26.47382600964196;
Burg Aguilon;Festung;2.455824352693863;27.66057321804037;
Burg Blutfels;Festung;2.913833300344506;26.86023377070563;Blutfels
Burg Phexenstein;Festung;-0.3929140688430366;27.0157436068344;
Burg Scheffelstein;Festung-X;3.685818143220712;27.98468002812668;
Chabetz;Sonstige_Ruine-X;2.740434600227111;27.98834126985923;
Cumrat;Festung_Karte;2.219340;26.687921;Festung Cumrat
Eslamsberge;Festung;-1.034711362497577;26.65684140681114;
Eslamstreu;Festung;0.8312809694620649;26.7563922143729;
Feste Culming;Festung;-0.216365509345986;26.96377657555662;
Burg Dâlblick;Festung;0.14534213148925;26.4142941885971;
Feste Hochdrachenstein;Festung-X;2.469471625746864;28.28626013272432;
Feste Neu-Süderwacht;Festung;-0.1929936590921866;26.5124874093799;Reichsgrenzfeste_Neu-Süderwacht
Gestüt Eslam II.;Sonstige_Werkstaette;2.598807463864445;27.53055890208497;
Gestüt Fahadime;Sonstige_Werkstaette;2.204311953207077;27.00126821015574;
Gestüt Grillenbusch;Sonstige_Werkstaette;1.38845613041386;26.824029223141;
Gut der di Madjani;Sonstige_Privathaus-X;2.42184490450798;27.0015545425393;
Gutshof des Barons von Nemento;Sonstige_Privathaus-X;1.920509859520152;27.01316657712599;
Keshal Rondra;Festung;3.338698450395925;27.10306505029069;
